id,sender,subject,body,text,label,label_numeric
phishing-0054,rewards@claim-prize-now.net,Security Alert: Password Confirmation Required,"Dear Customer, You have been selected to receive a limited reward. Update your payment information: http://192.168.1.10/login/verify-account. Act immediately to avoid interruption of service. Reference ID: PH-0054.","Security Alert: Password Confirmation Required Dear Customer, You have been selected to receive a limited reward. Update your payment information: http://192.168.1.10/login/verify-account. Act immediately to avoid interruption of service. Reference ID: PH-0054.",phishing,1
safe-0372,updates@software.example,Software Update Release Notes,"Hello, Here is the latest update from our team. No action is required at this time. Regards, The Support Team. Message reference: SAFE-0372.","Software Update Release Notes Hello, Here is the latest update from our team. No action is required at this time. Regards, The Support Team. Message reference: SAFE-0372.",safe,0
safe-0274,team@project.example,Employee Training Schedule,"Hello, Your monthly statement is now available for review. The meeting will take place during normal business hours. Thanks, The Community Team. Message reference: SAFE-0274.","Employee Training Schedule Hello, Your monthly statement is now available for review. The meeting will take place during normal business hours. Thanks, The Community Team. Message reference: SAFE-0274.",safe,0
safe-0350,manager@company.example,Your Order Has Been Shipped,"Hello, Your monthly statement is now available for review. You may ignore this message if you have already completed the task. Regards, Account Services. Message reference: SAFE-0350.","Your Order Has Been Shipped Hello, Your monthly statement is now available for review. You may ignore this message if you have already completed the task. Regards, Account Services. Message reference: SAFE-0350.",safe,0
phishing-0452,service@urgent-account-check.com,Your Payment Was Declined,"Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Confirm your account information now: http://account-security-check.example/login. This request will expire within 24 hours. Reference ID: PH-0452.","Your Payment Was Declined Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Confirm your account information now: http://account-security-check.example/login. This request will expire within 24 hours. Reference ID: PH-0452.",phishing,1
phishing-0330,notice@tax-refund-review.com,Claim Your Reward Before It Expires,"Dear Customer, We detected suspicious activity on your account. Unlock your account using the secure link: http://account-security-check.example/login. Ignoring this message may result in account closure. Reference ID: PH-0330.","Claim Your Reward Before It Expires Dear Customer, We detected suspicious activity on your account. Unlock your account using the secure link: http://account-security-check.example/login. Ignoring this message may result in account closure. Reference ID: PH-0330.",phishing,1
safe-0425,support@trusted-service.example,Software Update Release Notes,"Hello, The project team completed this week's planned activities. We appreciate your continued participation. Thanks, The Community Team. Message reference: SAFE-0425.","Software Update Release Notes Hello, The project team completed this week's planned activities. We appreciate your continued participation. Thanks, The Community Team. Message reference: SAFE-0425.",safe,0
safe-0304,notifications@calendar.example,Reminder: Upcoming Team Meeting,"Hello, Here is the latest update from our team. You can review the information from your normal account dashboard. Best regards, Project Management. Message reference: SAFE-0304.","Reminder: Upcoming Team Meeting Hello, Here is the latest update from our team. You can review the information from your normal account dashboard. Best regards, Project Management. Message reference: SAFE-0304.",safe,0
phishing-0062,helpdesk@password-confirmation.net,Claim Your Reward Before It Expires,"Dear Customer, Your recent payment could not be processed. Submit your banking information to receive the refund: http://mailbox-validation.example/signin. Act immediately to avoid interruption of service. Reference ID: PH-0062.","Claim Your Reward Before It Expires Dear Customer, Your recent payment could not be processed. Submit your banking information to receive the refund: http://mailbox-validation.example/signin. Act immediately to avoid interruption of service. Reference ID: PH-0062.",phishing,1
phishing-0447,helpdesk@password-confirmation.net,Immediate Action Required,"Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Unlock your account using the secure link: http://payment-review.example/billing. This request will expire within 24 hours. Reference ID: PH-0447.","Immediate Action Required Dear Customer, Your mailbox will be disabled because it has exceeded its storage limit. Unlock your account using the secure link: http://payment-review.example/billing. This request will expire within 24 hours. Reference ID: PH-0447.",phishing,1
